Input,Percentage
751,0.003
26,0.029
211,0.0
84,0.074
511,0.323
735,0.0
754,0.054
880,0.0
559,0.133
424,0.286
203,0.0
732,0.036
576,0.0
135,0.193
61,0.243
901,0.0
171,0.005
675,0.0
414,0.217
401,0.209
916,0.006
619,0.02
433,0.0
817,0.267
142,0.103
852,0.031
182,0.0
961,0.0
798,0.373
353,0.075
701,0.0
788,0.002
561,0.0
899,0.419
223,0.166
294,0.045
498,0.019
825,0.063
777,0.316
614,0.0
240,0.012
369,0.01
690,0.029
759,0.404
402,0.0
829,0.037
214,0.0
748,0.142
365,0.216
567,0.0
220,0.04
618,0.0
841,0.257
126,0.226
252,0.0
493,0.022
151,0.0
974,0.312
762,0.259
913,0.009
760,0.006
398,0.0
497,0.246
463,0.131
636,0.002
508,0.043
396,0.0
716,0.382
42,0.092
656,0.043
39,0.007
892,0.0
594,0.237
547,0.081
122,0.017
180,0.047
620,0.0
264,0.442
59,0.0
467,0.009
403,0.011
244,0.202
517,0.413
867,0.0
434,0.008
683,0.002
513,0.101
263,0.399
236,0.0
79,0.016
254,0.0
545,0.169
118,0.411
297,0.02
744,0.006
267,0.0
30,0.252
234,0.081
536,0.007
170,0.019
648,0.0
969,0.238
975,0.174
574,0.008
461,0.0
626,0.0
13,0.211
98,0.172
394,0.057
474,0.0
514,0.0
501,0.217
528,0.125
150,0.0
280,0.052
929,0.0
915,0.375
983,0.052
525,0.02
5,0.003
934,0.063
268,0.433
599,0.0
994,0.039
640,0.012
488,0.047
560,0.28
495,0.0
924,0.013
448,0.001
505,0.136
397,0.347
787,0.004
673,0.017
178,0.0
92,0.358
333,0.189
499,0.0
399,0.035
379,0.0
968,0.189
539,0.193
959,0.012
796,0.022
339,0.0
318,0.383
376,0.081
106,0.0
856,0.002
665,0.0
537,0.473
772,0.081
967,0.03
258,0.017
769,0.0
408,0.329
564,0.036
922,0.024
846,0.001
473,0.056
533,0.35
963,0.0
202,0.007
423,0.013
197,0.146
953,0.277
603,0.0
440,0.008
550,0.0
241,0.158
173,0.412
783,0.0
179,0.058
218,0.014
580,0.205
409,0.163
998,0.008
381,0.002
523,0.0
802,0.266
204,0.314
575,0.018
105,0.02
360,0.0
117,0.256
62,0.063
621,0.0
494,0.008
287,0.0
341,0.488
613,0.171
304,0.023
320,0.004
65,0.0
21,0.408
991,0.073
684,0.025
247,0.0
120,0.074
184,0.518
601,0.0
155,0.032
410,0.026
205,0.227
46,0.312
185,0.0
11,0.028
177,0.001
147,0.22
67,0.23
917,0.0
700,0.01
426,0.007
469,0.181
964,0.239
693,0.002
862,0.044
479,0.0
416,0.107
828,0.292
275,0.0
458,0.019
313,0.0
670,0.395
330,0.17
805,0.001
651,0.028
20,0.0
23,0.326
858,0.206
876,0.0
192,0.0
719,0.0
347,0.365
348,0.21
225,0.003
298,0.013
432,0.036
578,0.319
189,0.0
909,0.021
826,0.0
631,0.09
755,0.321
329,0.0
957,0.007
238,0.025
56,0.163
349,0.398
941,0.0
102,0.014
842,0.0
584,0.284
622,0.14
144,0.0
836,0.039
47,0.0
569,0.237
722,0.17
930,0.007
863,0.04
747,0.0
763,0.319
362,0.157
540,0.001
778,0.0
659,0.0
860,0.302
642,0.156
809,0.011
199,0.017
190,0.0
308,0.282
19,0.1
8,0.009
411,0.01
296,0.0
337,0.255
216,0.0
804,0.0
301,0.013
246,0.114
103,0.319
845,0.0
49,0.0
784,0.039
741,0.119
128,0.275
442,0.0
385,0.051
492,0.027
96,0.256
186,0.222
125,0.0
200,0.007
412,0.0
898,0.197
962,0.275
115,0.001
646,0.044
734,0.0
206,0.273
811,0.232
210,0.0
589,0.002
229,0.0
449,0.23
466,0.08
859,0.013
16,0.001
502,0.0
720,0.358
371,0.08
6,0.0
652,0.047
378,0.0
224,0.49
2,0.058
647,0.014
556,0.002
127,0.125
884,0.255
445,0.0
307,0.012
230,0.0
436,0.104
702,0.342
948,0.0
496,0.021
452,0.007
986,0.175
64,0.343
176,0.0
431,0.03
883,0.0
742,0.221
107,0.212
450,0.008
669,0.046
976,0.0
848,0.224
22,0.242
546,0.021
68,0.029
855,0.0
608,0.211
956,0.225
201,0.016
691,0.031
323,0.0
873,0.233
725,0.116
45,0.032
887,0.003
551,0.0
481,0.399
775,0.059
116,0.014
89,0.024
750,0.087
990,0.483
112,0.0
380,0.001
557,0.025
277,0.089
972,0.232
355,0.0
643,0.031
699,0.0
921,0.105
704,0.224
274,0.0
819,0.024
696,0.0
663,0.182
340,0.289
588,0.0
960,0.017
352,0.0
773,0.225
1,0.169
692,0.011
328,0.029
222,0.0
721,0.352
733,0.164
931,0.024
484,0.008
905,0.0
677,0.207
812,0.041
815,0.008
801,0.003
390,0.0
257,0.323
10,0.037
57,0.005
803,0.0
937,0.015
500,0.447
680,0.0
478,0.0
17,0.002
453,0.183
239,0.446
985,0.0
85,0.012
34,0.012
404,0.082
877,0.507
18,0.0
870,0.022
306,0.0
193,0.184
888,0.142
475,0.0
161,0.049
639,0.0
790,0.164
688,0.169
708,0.0
73,0.028
382,0.0
242,0.292
427,0.242
872,0.0
849,0.054
289,0.0
444,0.295
377,0.16
585,0.041
604,0.035
332,0.0
99,0.45
697,0.131
739,0.007
837,0.011
63,0.107
814,0.438
984,0.0
48,0.038
949,0.006
908,0.091
187,0.457
711,0.0
925,0.006
160,0.02
156,0.152
237,0.204
512,0.0
907,0.065
779,0.0
806,0.174
868,0.295
141,0.0
654,0.028
123,0.0
24,0.192
615,0.272
327,0.014
325,0.044
208,0.0
954,0.117
278,0.197
781,0.024
706,0.002
947,0.0
764,0.316
548,0.051
470,0.033
351,0.0
76,0.0
927,0.32
363,0.14
53,0.004
694,0.02
212,0.015
738,0.381
334,0.012
111,0.016
37,0.023
319,0.111
75,0.433
163,0.0
149,0.071
555,0.0
367,0.193
879,0.374
359,0.0
191,0.068
681,0.0
728,0.173
527,0.288
503,0.0
823,0.019
50,0.0
228,0.265
60,0.143
33,0.0
629,0.018
256,0.0
605,0.32
633,0.135
671,0.004
266,0.001
981,0.0
456,0.255
866,0.264
902,0.025
658,0.003
336,0.0
566,0.352
439,0.27
154,0.018
664,0.003
988,0.0
71,0.305
541,0.076
226,0.076
168,0.002
632,0.173
666,0.43
44,0.0
345,0.011
542,0.015
480,0.065
727,0.331
420,0.0
746,0.028
291,0.001
457,0.109
95,0.166
616,0.0
322,0.033
286,0.0
506,0.343
324,0.267
7,0.0
923,0.097
813,0.0
703,0.31
489,0.267
611,0.014
490,0.027
630,0.0
617,0.358
114,0.286
243,0.0
134,0.01
928,0.0
563,0.45
572,0.151
893,0.005
443,0.006
406,0.0
966,0.462
386,0.069
729,0.01
259,0.018
72,0.059
878,0.347
840,0.0
260,0.019
951,0.0
305,0.066
262,0.271
12,0.0
389,0.035
131,0.006
441,0.117
133,0.338
35,0.005
679,0.023
435,0.0
715,0.251
265,0.239
303,0.0
682,0.008
997,0.0
175,0.178
970,0.233
935,0.077
515,0.049
245,0.0
54,0.196
419,0.087
295,0.015
358,0.049
865,0.0
653,0.284
689,0.163
138,0.0
793,0.009
810,0.0
78,0.37
361,0.069
344,0.0
372,0.011
1000,0.101
357,0.396
570,0.0
121,0.018
595,0.0
818,0.123
882,0.437
516,0.0
462,0.004
261,0.016
765,0.127
686,0.421
167,0.0
553,0.018
730,0.004
227,0.262
86,0.216
346,0.003
596,0.0
987,0.0
269,0.283
524,0.156
980,0.031
41,0.03
366,0.0
534,0.448
162,0.214
101,0.037
430,0.049
674,0.0
565,0.372
582,0.079
661,0.028
342,0.003
421,0.0
388,0.283
834,0.024
31,0.0
518,0.032
853,0.017
521,0.406
504,0.0
356,0.007
780,0.004
993,0.126
875,0.327
209,0.0
395,0.047
698,0.033
285,0.201
194,0.291
387,0.0
609,0.012
718,0.0
74,0.261
152,0.223
982,0.0
568,0.081
707,0.0
623,0.28
854,0.278
657,0.06
235,0.107
38,0.0
70,0.189
108,0.203
861,0.0
276,0.0
3,0.0
910,0.368
110,0.19
373,0.031
217,0.001
936,0.0
886,0.358
890,0.086
188,0.002
808,0.062
885,0.0
271,0.338
785,0.012
292,0.067
272,0.021
933,0.166
695,0.393
794,0.0
895,0.02
816,0.007
538,0.064
989,0.256
213,0.0
903,0.042
315,0.04
999,0.203
705,0.319
455,0.0
507,0.123
844,0.0
627,0.272
531,0.231
232,0.019
612,0.037
800,0.0
482,0.1
519,0.177
55,0.017
799,0.015
571,0.0
312,0.315
920,0.106
743,0.01
58,0.0
454,0.0
82,0.385
207,0.149
894,0.023
309,0.026
634,0.0
649,0.451
249,0.157
136,0.023
350,0.053
27,0.081
641,0.353
827,0.0
143,0.008
562,0.0
756,0.058
891,0.237
678,0.0
579,0.035
602,0.025
90,0.417
32,0.261
590,0.0
392,0.012
857,0.0
219,0.499
944,0.25
248,0.012
368,0.006
428,0.0
943,0.277
52,0.218
43,0.014
331,0.053
477,0.0
459,0.442
610,0.152
14,0.0
429,0.005
761,0.0
215,0.29
839,0.047
978,0.0
672,0.0
946,0.0
460,0.609
124,0.037
758,0.003
625,0.013
995,0.073
104,0.523
520,0.0
597,0.0
932,0.0
587,0.114
766,0.314
418,0.0
422,0.0
717,0.003
789,0.18
573,0.336
417,0.0
926,0.0
164,0.0
77,0.282
283,0.223
91,0.0
821,0.014
326,0.0
637,0.198
169,0.106
552,0.0
847,0.0
140,0.0
255,0.35
831,0.171
955,0.0
311,0.009
662,0.0
413,0.326
321,0.119
221,0.0
774,0.012
660,0.0
391,0.382
28,0.045
824,0.0
119,0.0
535,0.098
598,0.348
977,0.0
979,0.04
233,0.0
753,0.124
93,0.219
250,0.0
299,0.042
374,0.009
942,0.112
139,0.244
770,0.0
554,0.01
869,0.0
807,0.218
919,0.334
288,0.0
713,0.0
485,0.0
251,0.281
851,0.237
338,0.004
83,0.031
476,0.0
88,0.259
407,0.192
914,0.002
768,0.001
745,0.0
270,0.464
532,0.09
100,0.005
165,0.007
897,0.0
710,0.255
174,0.076
464,0.028
4,0.05
709,0.107
282,0.338
874,0.0
354,0.003
343,0.026
655,0.015
370,0.292
791,0.0
900,0.026
316,0.0
130,0.223
833,0.383
712,0.0
483,0.051
109,0.0
881,0.198
335,0.136
383,0.007
792,0.036
509,0.0
471,0.154
737,0.221
447,0.0
94,0.038
97,0.0
650,0.287
871,0.211
838,0.001
166,0.025
904,0.0
36,0.304
952,0.105
393,0.024
529,0.037
685,0.0
451,0.366
752,0.093
400,0.034
284,0.018
273,0.024
624,0.323
153,0.04
158,0.022
577,0.029
973,0.103
486,0.334
172,0.0
958,0.005
726,0.0
549,0.24
145,0.342
832,0.0
364,0.007
543,0.043
889,0.164
906,0.286
310,0.0
843,0.02
405,0.0
80,0.252
159,0.255
25,0.0
302,0.019
992,0.0
384,0.258
29,0.28
465,0.017
830,0.01
782,0.0
638,0.387
157,0.116
593,0.007
945,0.008
581,0.0
736,0.265
835,0.094
415,0.01
281,0.027
317,0.0
795,0.356
87,0.014
757,0.009
607,0.013
526,0.122
822,0.267
600,0.0
132,0.042
66,0.0
146,0.089
606,0.38
300,0.0
723,0.031
583,0.0
446,0.111
196,0.237
510,0.0
438,0.003
468,0.0
938,0.193
290,0.195
940,0.008
195,0.016
544,0.0
911,0.242
253,0.248
113,0.018
293,0.03
129,0.0
939,0.281
918,0.115
472,0.008
644,0.019
912,0.0
996,0.447
279,0.134
437,0.005
137,0.0
786,0.0
591,0.433
635,0.021
850,0.0
181,0.016
148,0.004
69,0.419
592,0.0
9,0.013
714,0.007
668,0.19
676,0.281
797,0.0
558,0.009
81,0.0
425,0.057
820,0.285
530,0.0
864,0.06
767,0.0
198,0.212
231,0.25
628,0.0
731,0.051
776,0.0
896,0.133
586,0.285
965,0.017
724,0.039
491,0.0
522,0.222
950,0.193
375,0.02
487,0.0
740,0.0
749,0.197
687,0.09
40,0.029
15,0.0
645,0.0
51,0.404
771,0.041
667,0.008
314,0.0
971,0.012
183,0.358
