Input,Percentage
526,0.001
217,0.014
227,0.0
226,0.038
583,0.342
19,0.0
442,0.014
262,0.01
231,0.136
872,0.265
239,0.0
666,0.029
10,0.0
937,0.197
726,0.164
477,0.017
241,0.005
994,0.0
287,0.152
668,0.347
933,0.0
827,0.018
99,0.0
352,0.411
471,0.139
82,0.002
891,0.007
710,0.0
842,0.388
953,0.058
721,0.0
828,0.001
880,0.0
296,0.231
837,0.101
392,0.0
683,0.028
839,0.026
218,0.41
265,0.0
736,0.044
504,0.011
619,0.063
813,0.342
149,0.0
930,0.044
516,0.006
449,0.146
945,0.282
690,0.0
594,0.012
459,0.0
904,0.147
791,0.342
335,0.0
509,0.013
535,0.0
114,0.146
30,0.253
436,0.0
633,0.02
325,0.0
4,0.274
205,0.175
208,0.0
555,0.045
440,0.0
399,0.31
488,0.097
651,0.043
757,0.036
793,0.0
748,0.304
263,0.046
438,0.008
932,0.0
15,0.0
315,0.404
664,0.024
528,0.005
792,0.009
698,0.078
766,0.397
969,0.0
275,0.014
425,0.0
796,0.082
765,0.336
16,0.0
784,0.039
135,0.0
519,0.079
104,0.27
984,0.0
750,0.018
523,0.0
650,0.191
461,0.278
777,0.037
515,0.036
840,0.0
233,0.213
804,0.229
441,0.021
483,0.0
447,0.0
417,0.399
995,0.087
5,0.009
599,0.0
467,0.0
329,0.454
278,0.191
186,0.029
684,0.034
643,0.0
437,0.407
22,0.02
29,0.002
365,0.0
266,0.124
986,0.412
612,0.0
850,0.019
863,0.026
158,0.145
869,0.226
368,0.0
825,0.003
419,0.0
500,0.16
964,0.149
657,0.0
191,0.007
54,0.0
286,0.32
413,0.148
620,0.004
773,0.026
268,0.0
562,0.252
518,0.164
85,0.012
62,0.009
582,0.0
859,0.375
702,0.098
319,0.002
77,0.021
300,0.0
167,0.225
577,0.163
734,0.006
127,0.003
152,0.0
522,0.345
446,0.044
298,0.004
912,0.001
150,0.058
914,0.57
307,0.0
922,0.048
673,0.022
355,0.088
659,0.401
623,0.0
918,0.017
885,0.0
510,0.223
89,0.206
634,0.0
647,0.061
653,0.0
198,0.174
458,0.199
95,0.024
752,0.039
375,0.0
758,0.244
179,0.099
207,0.0
211,0.0
665,0.0
284,0.301
318,0.096
778,0.0
819,0.0
2,0.0
971,0.336
601,0.074
686,0.003
988,0.0
489,0.0
456,0.426
155,0.08
451,0.004
584,0.017
578,0.07
542,0.47
194,0.0
720,0.032
159,0.012
597,0.115
297,0.266
913,0.0
704,0.027
466,0.0
72,0.092
534,0.384
822,0.0
303,0.012
172,0.012
12,0.231
638,0.198
591,0.005
641,0.11
384,0.0
431,0.219
201,0.259
463,0.013
551,0.008
962,0.0
472,0.291
163,0.187
779,0.046
959,0.064
334,0.0
898,0.321
386,0.13
900,0.006
722,0.057
1,0.0
847,0.32
105,0.128
826,0.041
646,0.053
281,0.067
421,0.33
202,0.0
648,0.004
574,0.0
101,0.093
729,0.297
257,0.0
570,0.01
406,0.005
111,0.06
622,0.309
616,0.0
122,0.02
682,0.0
424,0.308
260,0.174
571,0.0
326,0.002
267,0.0
176,0.181
849,0.246
385,0.0
966,0.101
381,0.0
199,0.338
462,0.319
801,0.0
567,0.023
136,0.0
490,0.394
106,0.188
69,0.027
301,0.031
