Input,Percentage
98,0.0045
421,0.021
170,0.01
848,0.1175
286,0.3685
494,0.0
716,0.0085
197,0.0
169,0.067
465,0.3345
882,0.0
354,0.0185
444,0.01
730,0.262
743,0.2215
944,0.0025
450,0.024
669,0.0
806,0.286
918,0.2045
19,0.0185
511,0.0255
438,0.0
209,0.223
142,0.187
652,0.008
910,0.017
287,0.0
68,0.29
789,0.117
211,0.025
989,0.0245
542,0.0
119,0.2505
192,0.11
998,0.0
162,0.0385
199,0.037
668,0.36
472,0.0
999,0.0265
217,0.009
488,0.155
597,0.27
437,0.0
105,0.0115
372,0.007
621,0.1805
756,0.354
481,0.0
330,0.0245
141,0.0165
697,0.1675
379,0.2245
270,0.0105
268,0.0095
370,0.0
641,0.2215
251,0.223
447,0.012
970,0.068
502,0.0
416,0.2505
231,0.1755
757,0.0175
628,0.0315
799,0.0
184,0.3125
111,0.15
927,0.007
316,0.013
897,0.0
426,0.308
647,0.1145
110,0.0
625,0.01
945,5.0E-4
325,0.625
587,0.023
458,0.0215
830,0.0275
792,0.128
30,0.381
586,0.0
601,0.007
996,0.0095
786,0.1085
327,0.4415
20,0.0
733,0.01
533,0.009
726,0.17
644,0.326
321,5.0E-4
13,0.038
335,0.0
934,0.136
254,0.294
352,0.0
470,0.015
386,0.0
315,0.1615
361,0.18
112,0.0145
277,0.0055
206,0.0
921,0.3805
46,0.0755
517,0.0035
564,0.001
988,0.0
405,0.27
808,0.089
500,0.004
387,0.0135
129,0.0
158,0.311
175,0.059
166,0.007
161,5.0E-4
544,0.132
74,0.4295
704,0.0
836,0.01
755,0.019
683,0.0935
585,0.2335
48,0.0
415,0.038
258,0.006
824,0.1615
552,0.268
915,0.0285
497,0.0585
7,0.0
900,0.199
933,0.202
366,0.001
154,0.0375
953,0.0
794,0.1555
967,0.2095
763,0.0
429,0.0215
347,0.0
324,0.248
151,0.118
240,0.008
528,0.0255
783,0.0
474,0.379
935,0.086
781,0.012
662,0.075
224,0.0
128,0.4255
994,0.0535
423,0.0085
132,0.0085
369,0.066
592,0.421
498,0.0
834,0.085
136,0.0055
725,0.1315
332,0.2565
593,0.0
323,0.0085
378,0.003
634,0.135
602,0.289
659,0.0
446,0.027
376,0.004
857,0.312
263,0.148
569,0.011
817,0.001
433,0.0
787,0.215
639,0.2655
100,0.0025
609,0.0465
531,0.0
331,0.392
17,0.228
986,0.013
949,0.0205
246,0.0
968,0.3335
94,0.1595
645,0.0075
750,0.0125
880,0.0
887,0.4435
909,0.054
39,0.0195
819,0.0165
718,0.088
89,0.345
613,0.0
37,0.0185
722,0.001
210,0.1755
676,0.3095
40,0.0
9,0.0415
709,0.0295
65,0.081
691,0.3435
675,0.0
171,0.042
222,0.0
78,0.28
821,0.267
700,0.016
926,0.0325
648,0.0
630,0.1905
462,0.175
131,0.001
489,0.0015
527,0.0
729,0.3905
247,0.169
4,0.0265
723,0.004
190,0.0
550,0.339
973,0.1185
201,0.012
284,0.0145
823,0.0
436,0.3765
534,0.106
981,0.0065
26,0.001
867,0.038
520,0.373
468,0.0
27,0.0135
507,0.009
955,0.1045
244,0.506
868,0.0
878,0.031
631,0.0095
871,0.107
575,0.294
399,0.0
687,0.0215
514,0.0
207,0.2625
682,0.2725
924,0.004
483,0.0505
952,0.0
689,0.226
777,0.276
776,0.0165
851,0.0075
395,0.0
218,0.241
60,0.178
181,0.0015
951,0.0155
159,0.0
666,0.307
297,0.08
124,0.0345
463,0.0245
765,0.0
535,0.253
145,0.085
71,0.0035
907,0.0115
605,0.0165
304,0.4555
381,0.015
595,0.023
104,0.0145
854,0.103
936,0.3135
355,0.0
751,0.0135
901,0.007
889,0.087
389,0.299
737,0.0
839,0.011
940,0.0
195,0.136
392,0.245
656,0.0055
373,0.0465
72,0.0
969,0.217
180,0.1625
539,0.0155
478,0.0225
302,0.0
107,0.274
350,0.299
43,0.0015
127,0.01
653,0.0
525,0.337
833,0.1185
348,0.003
101,0.006
47,0.0
881,0.244
54,0.095
879,0.023
990,0.023
233,0.0
899,0.375
562,0.049
769,0.0
196,0.0105
31,0.1045
916,0.4415
581,0.0
608,0.0275
84,0.0055
135,0.087
688,0.281
99,0.0
143,0.0185
712,0.0025
762,0.14
334,0.35
2,0.0
363,0.0125
941,0.0
619,0.249
467,0.217
249,0.0065
600,0.0265
559,0.0
455,0.16
828,0.294
829,0.0015
961,0.0195
638,0.0
919,0.229
92,0.1175
779,0.018
404,0.0135
606,0.0
3,0.3135
290,0.14
797,0.016
313,0.017
803,0.0
524,0.393
252,0.017
368,0.011
703,0.002
274,0.0955
766,0.3755
673,0.0
599,0.0095
464,0.004
826,0.0915
623,0.3865
579,0.0
938,0.0125
493,0.0165
409,0.152
216,0.2845
234,0.0
482,0.0175
383,0.0
235,0.157
356,0.326
419,0.014
532,0.015
985,0.0
275,0.2125
980,0.329
75,0.0045
432,0.0
931,0.0
596,0.3505
530,0.165
117,0.014
862,0.0225
501,0.0
633,0.4875
963,0.0975
328,0.0115
859,0.01
183,0.0
923,0.54
213,0.072
948,0.012
449,0.004
529,0.083
760,0.3115
279,0.0
204,0.0095
861,0.0025
560,0.0755
93,0.4075
457,0.0
205,0.0245
491,0.0
556,0.0955
264,0.3985
345,0.0
1,0.041
840,0.0
877,0.2085
97,0.191
96,5.0E-4
650,0.023
844,0.0
571,0.2055
456,0.24
329,0.0
194,0.014
615,0.0
57,0.155
167,0.1505
484,0.0065
966,0.023
976,0.0
764,0.407
506,0.096
191,0.024
357,0.052
741,0.0
746,0.348
553,0.138
813,0.0185
767,0.0215
798,0.0745
179,0.402
983,0.0
827,0.009
81,0.0065
549,0.1195
45,0.2705
984,0.0
70,0.026
805,0.0
23,0.1245
442,0.4365
382,0.0
759,0.0165
122,0.0
86,0.316
920,0.337
42,0.0
677,0.0035
137,0.0
397,0.2315
846,0.2225
448,0.0075
674,0.0055
148,0.0
342,0.185
853,0.248
314,0.028
336,0.0215
102,0.0
67,0.339
116,0.098
257,0.0035
454,0.0065
337,0.0
160,0.531
333,0.1075
773,0.012
91,0.0075
176,0.001
425,0.4225
932,0.0115
367,0.007
993,0.013
486,0.1265
838,0.334
477,0.0
278,0.0345
25,0.0105
873,0.1375
670,0.4145
140,0.0
504,0.0195
538,5.0E-4
518,0.195
227,0.3495
841,0.005
340,0.027
358,0.0
573,0.1765
744,0.1335
168,0.0
886,0.036
149,0.0
796,0.3575
660,0.181
307,0.011
318,0.0695
186,0.0
748,0.3495
735,0.125
59,0.031
360,0.0
253,0.0
705,0.3485
888,0.1125
554,0.0
281,0.0135
685,0.0
385,0.3415
790,0.0815
44,0.0225
255,0.0015
401,0.0675
758,0.3565
121,0.0
490,0.036
364,0.0
972,0.118
295,0.3195
300,0.0
610,0.0075
66,0.0025
847,0.238
276,0.261
476,0.0
411,0.0285
612,0.0
521,0.1545
172,0.214
728,0.003
536,0.0305
580,0.0
406,0.3045
396,0.1915
113,0.003
398,0.019
339,0.0
721,0.3475
261,0.117
393,0.004
865,0.007
547,0.0
604,0.38
809,0.127
997,0.021
804,0.0555
163,0.0
259,0.288
125,0.055
178,0.003
341,0.009
241,0.066
232,0.385
800,0.0
956,0.001
394,0.0055
943,0.1695
146,0.4965
690,0.0
665,0.0275
583,0.0035
890,0.133
643,0.4095
203,0.0
684,0.004
220,0.0
82,0.2065
708,0.304
469,0.0035
262,0.0255
898,0.0
814,0.2145
960,0.2905
526,0.0115
87,0.0405
537,0.0
