Input,Percentage
486,6.666666666666666E-4
814,0.0013333333333333333
306,0.0023333333333333335
926,0.107
711,0.39466666666666667
237,0.0
879,0.027333333333333334
297,0.011666666666666667
407,0.09333333333333334
437,0.434
685,0.0
526,0.023666666666666666
661,0.0033333333333333335
261,0.19566666666666666
749,0.21766666666666667
4,0.010333333333333333
564,0.030333333333333334
712,0.0
69,0.22366666666666668
858,0.23133333333333334
975,6.666666666666666E-4
781,0.038
52,0.0
256,0.28933333333333333
192,0.15266666666666667
474,0.03866666666666667
254,0.011
550,0.0
283,0.37533333333333335
730,0.13866666666666666
394,0.02666666666666667
398,0.029666666666666668
507,0.0
619,0.3403333333333333
377,0.09433333333333334
583,0.015666666666666666
995,0.004333333333333333
719,0.058
220,0.38766666666666666
434,0.0
570,0.015666666666666666
689,0.002
679,0.12066666666666667
100,0.3496666666666667
70,0.0
319,0.024666666666666667
273,0.009
903,0.09466666666666666
471,0.37466666666666665
98,0.0
156,0.04666666666666667
142,0.0
112,0.12766666666666668
326,0.2633333333333333
894,0.008333333333333333
518,0.037333333333333336
401,0.0
955,0.23966666666666667
182,0.218
934,0.004666666666666667
502,0.029666666666666668
243,0.0
765,0.245
525,0.157
231,0.0
821,0.029333333333333333
665,0.0
681,0.371
177,0.105
961,0.023333333333333334
898,0.022333333333333334
332,0.0
380,0.327
597,0.11133333333333334
989,0.036
897,0.006333333333333333
390,0.01
26,0.44166666666666665
493,0.042
447,0.006
340,0.0013333333333333333
598,0.14766666666666667
396,0.373
747,0.0
429,0.038
93,0.04566666666666667
247,0.098
878,0.349
696,0.0
516,0.042
151,0.008333333333333333
732,0.16033333333333333
576,0.2743333333333333
433,0.006
609,0.054
126,0.0
116,0.22733333333333333
121,0.252
118,0.027333333333333334
136,0.05
453,0.0
353,0.277
478,0.15666666666666668
32,0.017333333333333333
94,0.017
285,0.0
180,0.46166666666666667
964,0.106
886,0.022333333333333334
541,0.015333333333333332
952,0.0
591,0.357
605,0.10133333333333333
344,0.002
682,0.03
224,0.0
633,0.39866666666666667
606,0.048
445,0.012666666666666666
106,0.006333333333333333
970,0.07866666666666666
41,0.401
930,0.0
59,0.04066666666666666
939,0.014666666666666666
523,0.11933333333333333
370,0.454
12,0.0
90,0.03833333333333333
556,0.011666666666666667
369,0.25133333333333335
199,0.32266666666666666
916,0.015333333333333332
80,0.022
528,0.0
713,0.26033333333333336
170,0.25066666666666665
426,0.0
178,0.04633333333333333
139,0.0
356,0.20466666666666666
466,0.23566666666666666
91,0.008
279,0.019666666666666666
972,0.0
899,0.366
349,0.107
788,0.014666666666666666
542,0.011666666666666667
6,0.0
673,0.3463333333333333
165,0.122
621,0.025
404,0.008666666666666666
562,0.0
101,0.3606666666666667
338,0.04933333333333333
489,0.014666666666666666
163,0.017333333333333333
686,0.033
876,0.426
357,0.0
103,0.0036666666666666666
511,0.018333333333333333
20,0.12633333333333333
382,0.402
867,0.0
400,0.031
740,0.004
904,0.154
676,0.24933333333333332
301,0.0
242,0.017666666666666667
871,0.0013333333333333333
432,0.2733333333333333
812,0.20133333333333334
272,0.0026666666666666666
656,0.008333333333333333
790,0.0
976,0.16766666666666666
495,0.198
674,0.0016666666666666668
71,0.029
277,0.0
467,0.29633333333333334
