Input,Percentage
983,0.0055
823,0.037
942,0.0135
488,0.1005
86,0.3325
700,0.0
879,0.043
940,0.0
417,0.153
562,0.292
737,0.0
90,0.009
728,0.0025
615,0.2055
594,0.2725
37,0.0145
835,0.0425
10,0.0
16,0.1395
385,0.264
503,0.002
528,0.0015
668,0.0
848,0.334
852,0.18
336,0.001
167,0.017
175,0.0
515,0.327
535,0.0825
487,0.02
267,0.0
333,0.0
780,0.335
772,0.1815
42,0.013
805,0.013
943,0.051
583,0.436
17,0.0
519,0.01
976,0.0235
131,0.1265
166,0.2505
781,0.0
636,0.023
620,0.012
782,0.1775
767,0.422
972,0.0
589,0.033
553,0.0025
341,0.1795
963,0.2665
80,0.0
846,0.022
877,0.0
816,0.2155
738,0.2235
254,0.0
302,0.0205
524,0.0
522,0.2445
826,0.1275
434,0.0065
471,0.0125
935,0.0
970,0.252
396,0.1345
710,0.0075
827,0.009
315,0.0
696,0.2765
351,0.0785
569,0.0105
238,0.0075
89,0.0045
253,0.4205
652,0.0115
771,0.0275
580,0.034
618,0.1105
375,0.3435
865,0.0
715,0.049
217,0.018
244,0.0715
554,0.3155
462,0.0
384,0.0025
203,0.005
419,0.191
482,0.246
212,0.0
566,0.045
201,0.0
24,0.209
344,0.186
851,0.002
894,0.0195
199,0.0
529,0.1815
335,0.2165
319,0.0
595,0.0095
168,0.0
118,0.3785
684,0.1115
172,0.003
459,0.012
280,0.0
604,0.3895
511,0.1595
662,0.0135
155,0.0115
424,0.0
679,0.4075
959,0.066
825,0.015
304,0.0135
964,0.1335
546,0.3015
5,0.0
364,0.0515
51,0.0035
523,0.109
324,0.3915
274,0.0
739,0.0115
777,0.0155
854,0.264
309,0.2635
593,0.0
365,0.003
538,0.0
861,0.289
987,0.2265
712,0.032
967,0.0125
664,0.0
500,0.2885
72,0.199
855,0.012
907,0.0485
466,0.0
914,0.2965
213,0.1175
936,0.0085
617,0.029
391,0.0
192,0.3475
862,0.1255
819,0.004
250,0.0065
26,0.0
510,0.399
161,0.058
874,0.013
989,0.0035
730,0.0285
629,0.508
981,0.0
305,0.006
223,0.007
480,0.134
45,0.383
699,0.0
896,0.015
745,0.0035
207,0.1155
62,0.2645
219,0.0
993,0.0365
163,0.014
853,0.207
909,0.264
310,0.0065
300,0.0165
657,0.0
277,0.192
545,0.275
345,0.006
541,0.027
264,0.0
257,0.264
133,0.216
499,5.0E-4
326,0.0155
812,0.0
357,0.316
402,0.1555
456,0.0145
610,0.018
119,0.0
798,0.2965
323,0.1085
410,0.016
988,0.0
453,0.0685
638,0.4505
447,0.0
841,0.0255
287,0.002
369,0.1265
928,0.221
611,0.0
