Input,Percentage
0,28.575833333333332
1,11.5585
2,6.826333333333333
3,4.6795
4,3.55
5,2.7628333333333335
6,2.295
7,1.8851666666666667
8,1.6283333333333334
9,1.452
10,1.2823333333333333
11,1.1341666666666668
12,1.03
13,0.928
14,0.8331666666666667
15,0.7755
16,0.7241666666666666
17,0.6345
18,0.6248333333333334
19,0.5813333333333334
20,0.5276666666666666
21,0.5073333333333333
22,0.4721666666666667
23,0.464
24,0.43733333333333335
25,0.39516666666666667
26,0.3735
27,0.38766666666666666
28,0.35483333333333333
29,0.3451666666666667
30,0.3415
31,0.29683333333333334
32,0.3215
33,0.2835
34,0.2876666666666667
35,0.2855
36,0.24866666666666667
37,0.24983333333333332
38,0.253
39,0.23283333333333334
40,0.236
41,0.1975
42,0.22683333333333333
43,0.21083333333333334
44,0.19733333333333333
45,0.1945
46,0.1905
47,0.19183333333333333
48,0.15766666666666668
49,0.195
50,0.1715
51,0.16666666666666666
52,0.14633333333333334
53,0.18
54,0.1655
55,0.15
56,0.14216666666666666
57,0.13616666666666666
58,0.1475
59,0.152
60,0.10366666666666667
61,0.15266666666666667
62,0.14216666666666666
63,0.109
64,0.13316666666666666
65,0.11966666666666667
66,0.12033333333333333
67,0.10483333333333333
68,0.142
69,0.10066666666666667
70,0.09133333333333334
71,0.15
72,0.10066666666666667
73,0.09483333333333334
74,0.10466666666666667
75,0.09666666666666666
76,0.0975
77,0.092
78,0.09616666666666666
79,0.09766666666666667
80,0.10033333333333333
81,0.09233333333333334
82,0.08933333333333333
83,0.1005
84,0.08183333333333333
85,0.06216666666666667
86,0.0965
87,0.09
88,0.07966666666666666
89,0.06933333333333333
90,0.08916666666666667
91,0.0775
92,0.07733333333333334
93,0.09633333333333334
94,0.05566666666666667
95,0.09133333333333334
96,0.050833333333333335
97,0.09083333333333334
98,0.058666666666666666
99,0.09133333333333334
100,0.05566666666666667
101,0.08366666666666667
102,0.05533333333333333
103,0.05683333333333333
104,0.08033333333333334
105,0.051333333333333335
106,0.073
107,0.06733333333333333
108,0.05616666666666666
109,0.059333333333333335
110,0.077
111,0.04933333333333333
112,0.050666666666666665
113,0.069
114,0.06516666666666666
115,0.048
116,0.052333333333333336
117,0.049
118,0.05333333333333334
119,0.08316666666666667
120,0.052833333333333336
121,0.052333333333333336
122,0.05383333333333333
123,0.0485
124,0.04816666666666667
125,0.05433333333333333
126,0.0485
127,0.05216666666666667
128,0.059
129,0.0505
130,0.0535
131,0.049
132,0.0515
133,0.053
134,0.04566666666666667
135,0.049833333333333334
136,0.03816666666666667
137,0.04066666666666666
138,0.0335
139,0.035166666666666666
140,0.050666666666666665
141,0.04566666666666667
142,0.04683333333333333
143,0.04033333333333333
144,0.041666666666666664
145,0.050333333333333334
146,0.0445
147,0.0485
148,0.03716666666666667
149,0.019666666666666666
150,0.04766666666666667
151,0.048
152,0.042166666666666665
153,0.044
154,0.045
155,0.017833333333333333
156,0.03766666666666667
157,0.0415
158,0.04666666666666667
159,0.04416666666666667
160,0.0185
161,0.03883333333333333
162,0.044
163,0.05266666666666667
164,0.0345
165,0.025666666666666667
166,0.049166666666666664
167,0.04
168,0.036833333333333336
169,0.022333333333333334
170,0.047
171,0.041166666666666664
172,0.018
173,0.035333333333333335
174,0.04033333333333333
175,0.03983333333333333
176,0.017666666666666667
177,0.0475
178,0.050166666666666665
179,0.0055
180,0.043
181,0.0425
182,0.006833333333333334
183,0.04466666666666667
184,0.042166666666666665
185,0.006333333333333333
186,0.04583333333333333
187,0.04066666666666666
188,0.009166666666666667
189,0.042833333333333334
190,0.027
191,0.02266666666666667
192,0.0395
193,0.006833333333333334
194,0.03916666666666667
195,0.045
196,0.009333333333333334
197,0.044833333333333336
198,0.011166666666666667
199,0.04
200,0.03833333333333333
201,0.011833333333333333
202,0.04033333333333333
203,0.006833333333333334
204,0.042833333333333334
205,0.026166666666666668
206,0.027833333333333335
207,0.0445
208,0.0055
209,0.03716666666666667
210,0.006
211,0.0415
212,0.014333333333333333
213,0.03716666666666667
214,0.0235
215,0.026166666666666668
216,0.034166666666666665
217,0.019666666666666666
218,0.042
219,0.005666666666666667
220,0.03666666666666667
221,0.006333333333333333
222,0.04083333333333333
223,0.007333333333333333
224,0.03983333333333333
225,0.006666666666666667
226,0.0385
227,0.005333333333333333
228,0.04466666666666667
229,0.007166666666666667
230,0.042166666666666665
231,0.005666666666666667
232,0.04083333333333333
233,0.0075
234,0.0425
235,0.005666666666666667
236,0.043333333333333335
237,0.005
238,0.03383333333333333
239,0.015666666666666666
240,0.022833333333333334
241,0.022166666666666668
242,0.0155
243,0.032
244,0.006166666666666667
245,0.04133333333333333
246,0.008
247,0.03783333333333333
248,0.006
249,0.044833333333333336
250,0.0036666666666666666
251,0.024
252,0.0235
253,0.0035
254,0.03966666666666667
255,0.007666666666666666
256,0.041833333333333333
257,0.008666666666666666
258,0.020833333333333332
259,0.024833333333333332
260,0.005333333333333333
261,0.042333333333333334
262,0.0065
263,0.044333333333333336
264,0.005166666666666667
265,0.011666666666666667
266,0.03333333333333333
267,0.0055
268,0.041666666666666664
269,0.0028333333333333335
270,0.012833333333333334
271,0.032
272,0.006833333333333334
273,0.04
274,0.004833333333333334
275,0.012
276,0.029833333333333333
277,0.006
278,0.0395
279,0.0085
280,0.0018333333333333333
281,0.0415
282,0.005
283,0.023333333333333334
284,0.021333333333333333
285,0.005833333333333334
286,0.03916666666666667
287,0.004666666666666667
288,0.004
289,0.036833333333333336
290,0.006666666666666667
291,0.011833333333333333
292,0.028333333333333332
293,0.005666666666666667
