Input,Percentage
0,28.461125
1,11.538
2,6.821125
3,4.7015
4,3.5095
5,2.7625
6,2.297625
7,1.904875
8,1.64175
9,1.414375
10,1.230375
11,1.130125
12,1.017875
13,0.92525
14,0.84225
15,0.784125
16,0.712625
17,0.628875
18,0.64175
19,0.584125
20,0.52225
21,0.51025
22,0.464125
23,0.478375
24,0.4555
25,0.403125
26,0.388625
27,0.369625
28,0.3485
29,0.3425
30,0.33475
31,0.3015
32,0.315875
33,0.29475
34,0.278625
35,0.286375
36,0.2425
37,0.25275
38,0.244125
39,0.22875
40,0.24475
41,0.194625
42,0.219125
43,0.210125
44,0.2015
45,0.192375
46,0.201375
47,0.19225
48,0.152375
49,0.18725
50,0.171625
51,0.166375
52,0.152875
53,0.173125
54,0.158875
55,0.1485
56,0.151875
57,0.141125
58,0.153875
59,0.155125
60,0.110375
61,0.151
62,0.148
63,0.1125
64,0.135625
65,0.1165
66,0.118875
67,0.107875
68,0.139875
69,0.104375
70,0.10175
71,0.139375
72,0.0985
73,0.09925
74,0.0995
75,0.091
76,0.09575
77,0.094875
78,0.094875
79,0.097125
80,0.098625
81,0.104875
82,0.08825
83,0.094625
84,0.083
85,0.067375
86,0.099875
87,0.09425
88,0.0825
89,0.068625
90,0.098125
91,0.084375
92,0.0865
93,0.089125
94,0.05525
95,0.094875
96,0.052125
97,0.092125
98,0.0565
99,0.08825
100,0.057375
101,0.088375
102,0.04975
103,0.06
104,0.07975
105,0.06075
106,0.078125
107,0.060875
108,0.052875
109,0.062375
110,0.077625
111,0.04975
112,0.051875
113,0.06675
114,0.072375
115,0.04925
116,0.05825
117,0.048875
118,0.061875
119,0.080375
120,0.05
121,0.047
122,0.05175
123,0.051625
124,0.045375
125,0.048125
126,0.051875
127,0.057375
128,0.058625
129,0.046125
130,0.065125
131,0.04975
132,0.05175
133,0.04875
134,0.047875
135,0.04975
136,0.04375
137,0.0465
138,0.040375
139,0.03775
140,0.052
141,0.0485
142,0.050625
143,0.048125
144,0.044
145,0.04775
146,0.04675
147,0.048375
148,0.0325
149,0.021875
150,0.050125
151,0.048375
152,0.04525
153,0.0485
154,0.050125
155,0.016125
156,0.042125
157,0.046875
158,0.040625
159,0.047625
160,0.015625
