Input,Percentage
0,28.5525
1,11.64225
2,6.816
3,4.70025
4,3.5395
5,2.739
6,2.31725
7,1.8615
8,1.627
9,1.3985
10,1.254
11,1.13
12,0.99875
13,0.92025
14,0.80975
15,0.789
16,0.73125
17,0.615
18,0.6175
19,0.57925
20,0.53425
21,0.502
22,0.48
23,0.45275
24,0.46075
25,0.38775
26,0.3925
27,0.37625
28,0.346
29,0.33375
30,0.33325
31,0.30325
32,0.31825
33,0.27775
34,0.26725
35,0.27775
36,0.25525
37,0.2355
38,0.2515
39,0.2445
40,0.24175
41,0.2
42,0.2325
43,0.19325
44,0.19975
45,0.20325
46,0.179
47,0.197
48,0.14875
49,0.20075
50,0.169
51,0.173
52,0.15325
53,0.1865
54,0.152
55,0.145
56,0.157
57,0.1465
58,0.1495
59,0.15775
60,0.10875
61,0.1465
62,0.13275
63,0.09975
64,0.1425
65,0.12075
66,0.12075
67,0.09325
68,0.13875
69,0.10325
70,0.096
71,0.139
72,0.1005
73,0.10625
74,0.09725
75,0.099
76,0.098
77,0.103
78,0.096
79,0.1015
80,0.09025
81,0.101
82,0.09175
83,0.10325
84,0.0815
85,0.0675
86,0.10025
87,0.08775
88,0.081
89,0.069
90,0.09075
91,0.066
92,0.07875
93,0.0955
94,0.05425
95,0.091
96,0.047
97,0.09825
98,0.051
99,0.1025
100,0.05375
101,0.08625
102,0.04775
103,0.05975
104,0.0795
105,0.05825
106,0.07425
107,0.06925
108,0.05675
109,0.059
110,0.08425
111,0.05525
112,0.0485
113,0.071
114,0.06825
115,0.04825
116,0.04775
117,0.0475
118,0.065
119,0.08025
120,0.04975
121,0.0515
122,0.052
123,0.049
124,0.04625
125,0.053
126,0.05125
127,0.06275
128,0.06275
129,0.048
130,0.05375
131,0.04925
132,0.05025
133,0.05725
134,0.047
135,0.0505
136,0.04575
137,0.0425
138,0.0385
139,0.0415
140,0.051
141,0.04825
142,0.051
143,0.053
144,0.049
145,0.04975
146,0.04375
147,0.05
148,0.0365
149,0.0235
150,0.0475
151,0.04775
152,0.0445
153,0.0455
154,0.045
155,0.015
156,0.04
157,0.05125
158,0.045
159,0.04525
160,0.0175
161,0.04125
162,0.04675
163,0.05275
164,0.03075
165,0.021
166,0.04875
167,0.0455
168,0.029
169,0.02
170,0.04125
171,0.05075
172,0.01725
173,0.04025
174,0.0445
175,0.04225
176,0.017
177,0.04325
178,0.04375
179,0.008
180,0.048
181,0.04375
182,0.00625
183,0.04425
184,0.0365
185,0.00425
186,0.047
187,0.046
188,0.0125
189,0.0355
190,0.02825
191,0.0295
192,0.04275
193,0.0085
194,0.041
195,0.0485
196,0.00625
197,0.04375
198,0.01375
199,0.04025
200,0.0395
201,0.012
202,0.043
203,0.00525
204,0.04275
205,0.028
206,0.02925
207,0.0455
208,0.006
209,0.03925
210,0.00425
211,0.0385
212,0.0115
213,0.03575
214,0.02475
215,0.02525
216,0.0315
217,0.01625
218,0.04
219,0.0075
220,0.04075
221,0.0055
222,0.04075
223,0.0045
224,0.04625
225,0.00525
226,0.03825
227,0.00625
228,0.041
229,0.00625
230,0.04175
231,0.0085
232,0.044
233,0.0075
234,0.04475
235,0.00675
236,0.03875
237,0.00525
238,0.03025
239,0.01475
240,0.02025
241,0.02425
242,0.0135
243,0.036
244,0.00475
245,0.04
246,0.006
247,0.04025
248,0.007
249,0.043
250,0.00425
251,0.02225
252,0.02425
253,0.00425
254,0.03925
255,0.00625
256,0.04
257,0.00675
258,0.02125
259,0.024
260,0.003
261,0.0415
262,0.00575
263,0.039
264,0.00575
265,0.0115
266,0.03425
267,0.006
268,0.04075
269,0.0045
270,0.014
271,0.03475
272,0.006
273,0.03975
274,0.0035
275,0.012
276,0.03
277,0.007
278,0.043
279,0.013
280,0.005
281,0.045
282,0.008
283,0.021
284,0.02275
285,0.00675
286,0.0465
287,0.00275
288,0.00475
289,0.045
290,0.00775
291,0.0085
292,0.03525
293,0.007
294,0.0265
295,0.0165
296,0.00675
297,0.03775
298,0.0065
299,0.00425
300,0.04425
301,0.00275
302,0.00275
303,0.035
304,0.005
305,0.001
306,0.04325
307,0.003
308,0.001
309,0.0415
310,0.006
311,0.00425
312,0.03625
313,0.0065
314,0.00125
315,0.043
316,0.005
317,0.0015
318,0.04175
319,0.005
320,0.00175
321,0.043
322,0.00325
323,0.005
324,0.03925
325,0.00125
326,0.0075
327,0.0295
328,0.01
329,0.007
330,0.01725
331,0.0215
332,0.007
333,0.003
334,0.03925
335,0.00375
336,0.00325
337,0.04425
338,0.00125
339,0.008
340,0.017
341,0.01925
342,0.00675
343,0.00225
344,0.03925
345,0.0025
346,0.0045
347,0.032
348,0.0095
349,0.0075
350,0.0115
351,0.02925
352,0.00225
353,0.00225
354,0.03275
355,0.014
356,0.00675
357,0.0055
358,0.03525
359,0.00425
360,0.00275
361,0.02125
362,0.02425
363,0.00625
364,7.5E-4
365,0.03625
366,0.00525
367,0.00875
368,0.0045
369,0.0325
370,0.002
371,0.0035
372,0.013
373,0.02825
374,0.00375
375,0.0045
376,0.01775
377,0.015
378,0.0035
379,0.0025
380,0.036
381,0.01025
382,0.00375
383,0.001
384,0.035
385,0.012
386,0.0055
387,5.0E-4
388,0.03
389,0.0105
390,0.007
391,5.0E-4
392,0.03
393,0.012
394,0.00775
395,0.0015
396,0.033
397,0.01475
398,0.00425
399,0.002
400,0.02175
401,0.02175
402,0.003
403,0.0035
404,0.02575
405,0.01775
406,0.003
407,0.00525
408,0.013
409,0.03075
410,5.0E-4
411,0.004
412,0.0
413,0.03375
414,0.0095
415,0.005
416,0.002
417,0.0225
418,0.021
419,0.0025
420,0.00525
421,0.005
422,0.033
423,0.0
424,0.006
425,2.5E-4
426,0.0215
427,0.02025
428,0.00325
429,0.0025
430,0.00525
431,0.034
432,0.0
433,0.00775
434,0.002
435,0.02125
436,0.0185
437,0.002
438,0.00275
439,0.0
440,0.02875
441,0.00875
442,0.00375
443,0.00375
444,0.00625
445,0.03675
446,0.0
447,0.006
448,0.00125
449,0.0095
450,0.0325
451,0.0
452,0.006
453,0.00125
454,0.0125
455,0.02675
456,2.5E-4
457,0.00625
458,0.0
459,0.02375
460,0.02025
461,7.5E-4
462,0.006
463,0.0
464,0.021
465,0.02375
466,2.5E-4
467,0.004
468,0.0
469,0.01525
470,0.025
471,0.0
472,0.00425
473,0.00175
474,0.01025
475,0.025
476,0.0
477,0.00525
478,0.00225
479,0.0045
480,0.0345
481,0.005
482,0.0025
483,0.005
484,0.0
485,0.02475
486,0.01575
487,7.5E-4
488,0.00525
489,0.0
490,0.019
491,0.0295
492,0.0
493,0.00525
494,0.00175
495,0.0
496,0.0295
497,0.01175
498,0.0015
499,0.005
500,0.0
501,0.01425
502,0.024
503,0.0
504,0.0035
505,0.0035
506,0.0
507,0.0295
508,0.02125
509,0.00125
510,0.006
511,0.00125
512,0.00875
513,0.029
514,0.0045
515,0.00325
516,0.006
517,0.0
518,0.0105
519,0.03325
520,0.0
521,0.00275
522,0.003
523,0.0
524,0.022
525,0.02
526,0.0
527,0.00375
528,0.0025
529,0.0
530,0.01825
531,0.02075
532,0.0
533,0.003
534,0.00225
535,0.0
536,0.023
537,0.01975
538,0.0
539,0.003
540,0.00225
541,0.0
542,0.01625
543,0.02625
544,0.0
545,0.005
546,0.00425
547,0.0
548,0.0125
549,0.0275
550,0.007
551,0.00175
552,0.00475
553,0.001
554,0.0
555,0.0285
556,0.0115
557,0.0
558,0.0045
559,0.00175
560,0.0
561,0.0155
562,0.02625
563,0.0
564,0.001
565,0.0045
566,0.0
567,0.00275
568,0.02725
569,0.01025
570,0.0
571,0.004
572,0.00275
573,0.0
574,0.01625
575,0.02625
576,0.0
577,0.00175
578,0.0025
579,0.002
580,0.0
581,0.02275
582,0.01725
583,0.0
584,0.002
585,0.00375
586,0.0
587,0.0
588,0.02625
589,0.016
590,0.0
591,0.0045
592,0.005
593,0.0
594,0.00375
595,0.027
596,0.012
597,0.0
598,0.00225
599,0.00325
600,0.0
601,0.005
602,0.02675
603,0.01
604,0.0
605,0.003
606,0.0025
607,0.0
608,0.0
609,0.026
610,0.0195
611,0.0
612,0.00275
613,0.0035
614,0.0
615,0.0
616,0.025
617,0.01825
618,0.0
619,0.0015
620,0.0035
621,0.0015
622,0.0
623,0.01125
624,0.0295
625,0.00575
626,0.0
627,0.0035
628,0.0025
629,0.0
630,0.0
631,0.0235
632,0.01175
633,0.0
634,0.00175
635,0.005
636,0.00225
637,0.0
638,0.01225
639,0.021
640,0.00725
641,0.0
642,0.00325
643,0.004
644,0.0
645,0.0
646,0.02025
647,0.02425
648,0.0
649,7.5E-4
650,0.0015
651,0.003
652,0.0
653,0.0
654,0.0165
655,0.02075
656,0.0
657,0.0015
658,0.0045
659,0.00225
660,0.0
661,0.0065
662,0.02
663,0.0135
664,0.0
665,0.00125
666,0.004
667,0.0015
668,0.0
669,0.0075
670,0.01775
671,0.01675
672,0.0
673,0.00175
674,0.00175
675,0.0035
676,0.0
677,0.0
678,0.024
679,0.02225
680,0.0
681,0.0
682,0.00275
683,0.003
684,0.0
685,0.0
686,0.0155
687,0.02175
688,0.0115
689,0.0
690,0.00275
691,0.004
692,0.00225
693,0.0
694,0.00775
695,0.019
696,0.01775
697,0.0
698,7.5E-4
699,0.0025
700,0.0045
701,0.0
702,0.0
703,0.018
704,0.0165
705,0.0105
706,0.0
707,0.0025
708,0.003
709,0.00225
710,0.0
711,0.0
