Input,Percentage
0,28.42577777777778
1,11.557444444444444
2,6.808
3,4.700111111111111
4,3.5172222222222222
5,2.745111111111111
6,2.298888888888889
7,1.8866666666666667
8,1.6351111111111112
9,1.4176666666666666
10,1.2592222222222222
11,1.108
12,1.0358888888888889
13,0.9167777777777778
14,0.8325555555555556
15,0.7664444444444445
16,0.7165555555555555
17,0.6438888888888888
18,0.6393333333333333
19,0.5691111111111111
20,0.5311111111111111
21,0.5258888888888889
22,0.48044444444444445
23,0.4791111111111111
24,0.44166666666666665
25,0.3997777777777778
26,0.3917777777777778
27,0.39311111111111113
28,0.3466666666666667
29,0.3382222222222222
30,0.33944444444444444
31,0.2917777777777778
32,0.31522222222222224
33,0.2777777777777778
34,0.2851111111111111
35,0.29677777777777775
36,0.25622222222222224
37,0.25122222222222224
38,0.24588888888888888
39,0.24133333333333334
40,0.23577777777777778
41,0.198
42,0.22822222222222222
43,0.21433333333333332
44,0.195
45,0.1928888888888889
46,0.19977777777777778
47,0.18711111111111112
48,0.149
49,0.18966666666666668
50,0.1768888888888889
51,0.16844444444444445
52,0.15411111111111112
53,0.171
54,0.1638888888888889
55,0.1511111111111111
56,0.14222222222222222
57,0.14655555555555555
58,0.1507777777777778
59,0.1408888888888889
60,0.10444444444444445
61,0.14222222222222222
62,0.13933333333333334
63,0.11488888888888889
64,0.13344444444444445
65,0.121
66,0.12422222222222222
67,0.09966666666666667
68,0.13766666666666666
69,0.09922222222222223
70,0.10277777777777777
71,0.1401111111111111
72,0.09744444444444444
73,0.10133333333333333
74,0.102
75,0.09633333333333334
76,0.09922222222222223
77,0.102
78,0.09411111111111112
79,0.10222222222222223
80,0.10044444444444445
81,0.09744444444444444
82,0.10044444444444445
83,0.097
84,0.09244444444444444
85,0.07222222222222222
86,0.09911111111111111
87,0.08588888888888889
88,0.075
89,0.07288888888888889
90,0.09588888888888888
91,0.07355555555555555
92,0.07777777777777778
93,0.08811111111111111
94,0.057888888888888886
95,0.09822222222222222
96,0.05577777777777778
97,0.09022222222222222
98,0.057555555555555554
99,0.08633333333333333
100,0.05177777777777778
101,0.09222222222222222
102,0.05522222222222222
103,0.058888888888888886
104,0.08255555555555555
105,0.05422222222222222
106,0.077
107,0.06444444444444444
108,0.05344444444444445
109,0.05811111111111111
110,0.0791111111111111
111,0.056
112,0.04888888888888889
113,0.07033333333333333
114,0.07033333333333333
115,0.050777777777777776
116,0.05655555555555555
117,0.052
118,0.057555555555555554
119,0.08455555555555555
120,0.04922222222222222
121,0.044
122,0.05522222222222222
123,0.05344444444444445
124,0.04688888888888889
125,0.043333333333333335
126,0.04711111111111111
127,0.06077777777777778
128,0.05588888888888889
129,0.04733333333333333
130,0.06188888888888889
131,0.05277777777777778
132,0.05422222222222222
133,0.049555555555555554
134,0.04655555555555556
135,0.04922222222222222
136,0.04522222222222222
137,0.04211111111111111
138,0.03955555555555555
139,0.041
140,0.049666666666666665
141,0.04577777777777778
142,0.04533333333333334
143,0.049777777777777775
144,0.04411111111111111
145,0.04522222222222222
146,0.048
147,0.04911111111111111
148,0.029444444444444443
149,0.02322222222222222
150,0.04633333333333333
151,0.048
152,0.04522222222222222
153,0.04622222222222222
154,0.050222222222222224
155,0.015555555555555555
156,0.038
157,0.049555555555555554
158,0.042777777777777776
159,0.055
160,0.016
161,0.03911111111111111
162,0.04822222222222222
163,0.050666666666666665
164,0.033666666666666664
165,0.02388888888888889
166,0.04533333333333334
167,0.04644444444444444
168,0.03411111111111111
169,0.020444444444444446
170,0.04822222222222222
171,0.044
172,0.01711111111111111
173,0.036333333333333336
174,0.043111111111111114
175,0.03588888888888889
176,0.017222222222222222
177,0.04655555555555556
178,0.04988888888888889
179,0.007
180,0.044
181,0.04411111111111111
182,0.006
183,0.04788888888888889
184,0.04811111111111111
185,0.0054444444444444445
186,0.04622222222222222
187,0.042333333333333334
188,0.009666666666666667
189,0.03788888888888889
190,0.027333333333333334
191,0.029111111111111112
192,0.042222222222222223
193,0.0064444444444444445
194,0.049
195,0.04633333333333333
196,0.006555555555555556
197,0.041777777777777775
198,0.012777777777777779
199,0.041777777777777775
200,0.03977777777777778
201,0.011888888888888888
202,0.03955555555555555
203,0.006
204,0.04522222222222222
205,0.029111111111111112
206,0.026111111111111113
207,0.04633333333333333
208,0.005333333333333333
209,0.03866666666666667
210,0.006888888888888889
211,0.04377777777777778
212,0.012222222222222223
213,0.041666666666666664
214,0.023444444444444445
215,0.029777777777777778
216,0.03133333333333333
217,0.015555555555555555
218,0.04133333333333333
219,0.007222222222222222
220,0.04888888888888889
221,0.006555555555555556
222,0.04211111111111111
223,0.006888888888888889
224,0.04544444444444445
225,0.0067777777777777775
226,0.04022222222222222
227,0.006333333333333333
228,0.042222222222222223
229,0.006555555555555556
230,0.041666666666666664
231,0.007
232,0.03966666666666667
233,0.006333333333333333
234,0.04077777777777778
235,0.0064444444444444445
236,0.041666666666666664
237,0.0071111111111111115
238,0.03144444444444444
239,0.018555555555555554
240,0.023555555555555555
241,0.026555555555555554
242,0.012777777777777779
243,0.03122222222222222
244,0.004666666666666667
245,0.04733333333333333
246,0.006666666666666667
247,0.04488888888888889
248,0.007222222222222222
249,0.042666666666666665
250,0.005333333333333333
251,0.02322222222222222
252,0.02188888888888889
253,0.004
254,0.041666666666666664
255,0.006666666666666667
256,0.03722222222222222
257,0.006111111111111111
258,0.023444444444444445
259,0.021777777777777778
260,0.006333333333333333
261,0.03988888888888889
262,0.006222222222222222
263,0.04622222222222222
264,0.005222222222222222
265,0.013111111111111112
266,0.03311111111111111
267,0.006888888888888889
268,0.041444444444444443
269,0.0054444444444444445
270,0.011333333333333334
271,0.028888888888888888
272,0.007
273,0.043666666666666666
274,0.0054444444444444445
275,0.011111111111111112
276,0.03266666666666666
277,0.007
278,0.03422222222222222
279,0.007333333333333333
280,0.004666666666666667
281,0.03888888888888889
282,0.006222222222222222
283,0.02311111111111111
284,0.022333333333333334
285,0.005222222222222222
286,0.043222222222222224
287,0.0035555555555555557
288,0.003777777777777778
289,0.03744444444444445
290,0.006666666666666667
291,0.011111111111111112
292,0.029555555555555557
293,0.006888888888888889
294,0.027
295,0.017333333333333333
296,0.005333333333333333
297,0.03833333333333333
298,0.007222222222222222
299,0.004
300,0.04455555555555556
301,0.004
302,0.0028888888888888888
303,0.04022222222222222
304,0.005222222222222222
305,0.001
306,0.04011111111111111
307,0.005111111111111111
308,0.0023333333333333335
309,0.041444444444444443
310,0.005222222222222222
311,0.006222222222222222
312,0.03822222222222222
313,0.005222222222222222
314,0.0013333333333333333
315,0.042222222222222223
316,0.005333333333333333
317,0.0016666666666666668
318,0.04088888888888889
319,0.005888888888888889
320,0.0014444444444444444
321,0.041
322,0.0035555555555555557
323,0.003777777777777778
324,0.03966666666666667
325,0.0011111111111111111
326,0.0033333333333333335
327,0.03111111111111111
328,0.011222222222222222
329,0.0067777777777777775
